Delivery_person_Age,Delivery_person_Ratings,Type_of_order,Type_of_vehicle,Time_taken,Distance_km
30,4.9,Drinks ,motorcycle ,20,3.124920424
29,4.6,Buffet ,motorcycle ,20,3.044222461
32,4.8,Snack ,electric_scooter ,36,4.662797161
37,4.8,Buffet ,motorcycle ,31,6.128952968
31,4.7,Buffet ,scooter ,25,3.028507475
26,4.1,Snack ,motorcycle ,37,6.224654411
36,5,Buffet ,scooter ,11,1.522135185
39,4.3,Snack ,motorcycle ,31,6.124071802
30,4.7,Snack ,motorcycle ,25,4.602075716
35,4.6,Buffet ,motorcycle ,32,4.542736916
39,4.7,Meal ,motorcycle ,38,7.469518268
35,4.8,Meal ,scooter ,15,2.933701049
29,4.6,Meal ,motorcycle ,34,4.474164174
31,4.8,Buffet ,motorcycle ,24,4.601466799
26,5,Snack ,electric_scooter ,16,3.044195789
37,5,Drinks ,scooter ,13,1.554057245
24,4.7,Meal ,motorcycle ,27,3.022293364
29,4.6,Snack ,electric_scooter ,11,1.514210258
31,4.9,Meal ,scooter ,28,3.044222461
22,4,Buffet ,motorcycle ,20,3.067967648
35,4.7,Snack ,scooter ,10,1.492307905
36,4.8,Snack ,motorcycle ,36,6.044321406
34,4.8,Snack ,scooter ,20,3.148590641
32,4.6,Snack ,electric_scooter ,29,3.119694586
33,4.8,Buffet ,electric_scooter ,12,1.511151344
27,4.7,Drinks ,motorcycle ,17,3.148590641
21,4.5,Snack ,scooter ,13,1.534005079
32,4.9,Meal ,electric_scooter ,33,4.476748797
20,4.7,Buffet ,scooter ,24,4.594240316
36,4.8,Buffet ,scooter ,31,4.722885901
39,4.7,Snack ,electric_scooter ,27,3.076865206
38,4.2,Drinks ,motorcycle ,34,6.217126122
21,4.8,Drinks ,scooter ,15,2.999669942
22,4.7,Meal ,motorcycle ,27,4.662004779
28,4.7,Meal ,motorcycle ,12,1.493953256
29,4.8,Meal ,scooter ,23,3.108169145
35,5,Meal ,electric_scooter ,32,6.125566225
29,4.6,Buffet ,scooter ,17,3.112303519
29,4.1,Buffet ,motorcycle ,51,9.203312784
31,4.8,Drinks ,motorcycle ,26,4.679456569
21,4,Drinks ,motorcycle ,26,2.940733981
38,4.6,Snack ,motorcycle ,18,3.119729407
29,4.5,Meal ,motorcycle ,12,1.528101898
20,4.7,Drinks ,motorcycle ,17,2.979924
35,4.4,Snack ,scooter ,34,6.065467862
27,4.9,Snack ,motorcycle ,25,4.661823528
31,4.6,Snack ,motorcycle ,36,4.67941069
39,4.3,Snack ,motorcycle ,35,4.66283753
39,4.7,Drinks ,scooter ,32,4.601098807
25,4.3,Buffet ,motorcycle ,34,6.217001856
22,4.6,Meal ,scooter ,10,1.554156219
37,4.4,Drinks ,motorcycle ,40,4.49924202
33,4.5,Snack ,motorcycle ,30,3.108608356
20,4.8,Snack ,motorcycle ,31,3.148590641
37,4.9,Snack ,motorcycle ,26,3.108747506
25,4.5,Buffet ,motorcycle ,30,4.533045436
28,4.8,Drinks ,scooter ,12,1.556292632
36,4.9,Buffet ,motorcycle ,30,3.029045522
27,5,Meal ,motorcycle ,24,4.662004779
33,4.9,Drinks ,motorcycle ,27,3.119637828
23,4.9,Buffet ,scooter ,12,1.554292537
37,4.6,Buffet ,scooter ,24,3.119639744
39,5,Meal ,motorcycle ,28,3.062377377
33,4.5,Meal ,motorcycle ,22,3.112507227
35,4.7,Snack ,motorcycle ,27,4.615419315
37,4.6,Meal ,motorcycle ,31,6.135623334
37,4.9,Snack ,motorcycle ,23,3.077231225
32,4,Buffet ,motorcycle ,31,4.533234659
26,4.6,Snack ,motorcycle ,29,4.593527266
39,4.9,Meal ,motorcycle ,38,6.128952968
32,4.7,Meal ,motorcycle ,21,3.044270065
32,4.5,Meal ,motorcycle ,27,4.668656329
24,4.9,Meal ,motorcycle ,17,3.112385613
34,4.8,Buffet ,motorcycle ,42,7.655659355
27,4.7,Buffet ,motorcycle ,11,1.538585704
27,4.6,Snack ,motorcycle ,38,4.662028536
20,4.4,Buffet ,motorcycle ,24,3.112385613
28,4.6,Meal ,motorcycle ,18,3.067896767
28,4.7,Meal ,motorcycle ,29,4.668768605
35,4.6,Drinks ,scooter ,18,3.061977784
25,4.8,Drinks ,electric_scooter ,20,3.068060687
21,4.6,Drinks ,electric_scooter ,11,1.511129237
36,4.8,Meal ,electric_scooter ,29,3.068110012
23,4.9,Drinks ,motorcycle ,21,3.032955534
39,5,Buffet ,motorcycle ,33,6.088003238
33,4.9,Snack ,scooter ,25,3.108138816
29,4.3,Buffet ,motorcycle ,35,6.29718109
21,4.9,Drinks ,motorcycle ,23,4.532987595
21,4.8,Buffet ,scooter ,24,4.533297673
33,4.6,Snack ,electric_scooter ,23,3.108964171
32,4.6,Buffet ,motorcycle ,47,7.871476182
27,4.5,Drinks ,motorcycle ,14,1.533937127
39,4.6,Snack ,motorcycle ,33,6.136015935
28,4.9,Drinks ,scooter ,33,4.668680384
34,4.9,Snack ,electric_scooter ,25,4.601726118
37,4.8,Drinks ,scooter ,15,1.574295332
33,4.1,Buffet ,motorcycle ,23,3.076986446
29,4.6,Meal ,motorcycle ,21,3.030322352
26,3.8,Drinks ,motorcycle ,41,6.216488833
35,4.9,Snack ,motorcycle ,13,1.470399065
22,4.2,Meal ,motorcycle ,28,3.108848627
30,4.5,Buffet ,scooter ,23,3.044094912
38,4.9,Drinks ,motorcycle ,35,6.216206072
32,4.6,Drinks ,electric_scooter ,25,4.549355142
37,4.1,Buffet ,motorcycle ,41,6.088253538
38,4.1,Buffet ,motorcycle ,27,3.02846878
38,4.9,Drinks ,scooter ,26,3.108848712
33,4.9,Meal ,scooter ,30,4.662207756
28,4.6,Snack ,motorcycle ,10,1.538555053
31,5,Buffet ,electric_scooter ,18,3.062395371
24,4.8,Meal ,motorcycle ,24,3.108164337
39,4.7,Snack ,motorcycle ,21,3.148590641
29,4.6,Buffet ,motorcycle ,46,4.662890326
31,5,Meal ,motorcycle ,29,4.722885901
34,4.5,Drinks ,scooter ,29,4.722885901
38,4.7,Drinks ,motorcycle ,29,2.982964018
22,4.7,Buffet ,motorcycle ,27,4.549176138
25,5,Meal ,motorcycle ,33,6.135229131
27,4.8,Snack ,motorcycle ,33,5.959530656
37,4.6,Buffet ,motorcycle ,28,3.077076845
38,4.8,Snack ,scooter ,24,4.663227354
29,4.6,Snack ,scooter ,18,3.112541393
25,4.2,Drinks ,motorcycle ,54,6.065663653
26,4.9,Drinks ,motorcycle ,33,6.08795448
39,4.7,Meal ,electric_scooter ,30,4.595107231
33,4.7,Meal ,scooter ,24,3.062981659
22,4.8,Drinks ,motorcycle ,35,4.533045436
32,4.5,Buffet ,motorcycle ,29,2.999669942
29,5,Drinks ,scooter ,31,5.975466096
35,4.9,Snack ,motorcycle ,19,3.077131226
21,4.8,Drinks ,motorcycle ,27,4.722885901
39,4.9,Drinks ,scooter ,25,4.722885901
36,4.9,Drinks ,motorcycle ,26,3.148590641
32,4.7,Meal ,motorcycle ,27,4.722885901
39,4.6,Drinks ,motorcycle ,32,5.966942053
33,4.9,Snack ,scooter ,11,1.574295332
24,4.7,Drinks ,scooter ,15,1.510829914
30,4.6,Snack ,motorcycle ,35,4.543024394
31,5,Snack ,motorcycle ,25,3.044299636
29,4.6,Meal ,motorcycle ,33,6.225118862
32,5,Drinks ,motorcycle ,28,4.549298791
34,4.8,Meal ,scooter ,37,6.182550715
34,4.9,Buffet ,motorcycle ,27,4.679560335
29,4.6,Buffet ,scooter ,38,6.153632414
30,4.6,Drinks ,motorcycle ,18,3.108573866
20,4.7,Snack ,motorcycle ,19,3.061977784
28,4.7,Drinks ,scooter ,28,4.49924202
37,4.8,Meal ,motorcycle ,30,4.66284319
36,4.9,Buffet ,motorcycle ,29,4.722885901
24,4.8,Drinks ,scooter ,10,1.554299999
22,4.8,Snack ,motorcycle ,17,3.056155603
29,4.7,Drinks ,electric_scooter ,11,1.574295332
34,4.6,Meal ,motorcycle ,23,3.148590641
38,4.9,Buffet ,scooter ,27,4.614907172
30,4.5,Meal ,scooter ,20,3.108263999
37,4.5,Snack ,motorcycle ,26,4.53468544
31,5,Meal ,motorcycle ,32,4.615199913
23,4,Drinks ,scooter ,34,6.154301732
34,4.2,Buffet ,motorcycle ,33,4.615595436
31,5,Buffet ,motorcycle ,54,10.42869327
23,4.8,Drinks ,scooter ,16,3.044104142
29,4.6,Drinks ,motorcycle ,18,3.076834484
34,4.9,Drinks ,motorcycle ,26,4.56603773
31,4.7,Meal ,scooter ,29,4.668768605
35,4.2,Buffet ,motorcycle ,23,2.98293768
38,5,Meal ,motorcycle ,28,4.542599148
20,4.9,Snack ,motorcycle ,17,3.112541973
28,4.7,Buffet ,scooter ,11,1.522060467
34,4.1,Meal ,scooter ,34,4.542626703
22,4.5,Buffet ,motorcycle ,19,3.148590641
24,4.7,Buffet ,scooter ,27,4.565849548
29,4.3,Meal ,motorcycle ,23,3.028734743
32,4.3,Meal ,motorcycle ,21,3.032929199
37,4.8,Meal ,motorcycle ,28,3.108608356
30,4.5,Meal ,scooter ,25,3.077231225
32,4.8,Buffet ,motorcycle ,28,4.566084375
32,4.7,Buffet ,electric_scooter ,26,2.987757277
28,4.6,Buffet ,motorcycle ,12,1.55988529
25,4.8,Meal ,motorcycle ,15,2.982837741
30,4.6,Meal ,scooter ,22,3.108842145
37,5,Drinks ,motorcycle ,37,4.615636542
34,4.8,Drinks ,scooter ,29,3.063361163
22,4.8,Buffet ,motorcycle ,16,3.0770601
36,4.7,Meal ,scooter ,28,4.542599148
22,4.7,Meal ,motorcycle ,30,3.077225949
32,5,Meal ,motorcycle ,41,6.153128879
25,4,Snack ,motorcycle ,20,3.028766447
27,4.9,Buffet ,scooter ,20,3.112303519
36,4.6,Snack ,scooter ,25,4.533309274
29,4.6,Drinks ,electric_scooter ,34,6.249476212
26,4.8,Meal ,motorcycle ,21,3.124786428
35,4.6,Snack ,motorcycle ,15,1.554388959
39,4.9,Snack ,motorcycle ,42,6.057887536
26,4.1,Drinks ,scooter ,31,3.119739432
33,4.9,Buffet ,motorcycle ,39,4.601400076
26,4.7,Buffet ,motorcycle ,20,3.077225949
39,4.5,Buffet ,motorcycle ,15,1.554299999
34,4.8,Drinks ,motorcycle ,29,4.565869543
36,4.5,Buffet ,scooter ,25,3.028369535
31,4.8,Meal ,motorcycle ,20,2.982832869
38,4,Drinks ,scooter ,33,6.21669178
30,4.1,Buffet ,motorcycle ,32,4.533256394
22,4.5,Buffet ,motorcycle ,14,1.51115521
29,4.9,Drinks ,motorcycle ,16,3.028668789
27,4.9,Snack ,scooter ,22,3.022208574
37,4.7,Snack ,motorcycle ,26,4.411192802
22,4.7,Drinks ,electric_scooter ,10,1.55450096
31,4.9,Meal ,scooter ,24,4.60181626
39,4.9,Meal ,motorcycle ,26,4.59417954
35,4.7,Buffet ,motorcycle ,34,6.136015935
20,4.6,Meal ,scooter ,24,4.584113455
21,5,Drinks ,motorcycle ,13,1.491514206
35,4.7,Snack ,motorcycle ,18,3.044222461
22,4.5,Drinks ,motorcycle ,50,6.057263972
36,5,Meal ,motorcycle ,25,3.044196603
27,4.1,Buffet ,scooter ,33,6.239354835
37,4.6,Buffet ,motorcycle ,26,2.982964018
26,4.9,Snack ,motorcycle ,24,4.663411867
29,4.3,Drinks ,motorcycle ,20,3.061707561
21,5,Meal ,motorcycle ,30,4.679420531
39,4.8,Drinks ,motorcycle ,34,4.602075716
21,4.7,Drinks ,motorcycle ,15,2.9828783
21,4.8,Meal ,scooter ,29,4.593527266
35,5,Snack ,motorcycle ,27,4.668534408
21,4.8,Meal ,motorcycle ,17,2.982747743
32,4.6,Snack ,electric_scooter ,21,3.148590641
39,4.9,Buffet ,scooter ,16,3.148590641
38,4.9,Meal ,motorcycle ,37,6.044754205
33,4.1,Buffet ,motorcycle ,25,3.108561937
25,4.1,Buffet ,motorcycle ,23,3.077231225
37,4.6,Snack ,motorcycle ,17,3.061707561
31,4.6,Snack ,motorcycle ,30,4.661823528
30,4.8,Buffet ,scooter ,30,4.533355129
24,4.6,Drinks ,motorcycle ,19,3.119639744
31,4.9,Drinks ,motorcycle ,10,1.531210613
22,4.4,Buffet ,motorcycle ,19,3.148590641
29,4.8,Drinks ,motorcycle ,13,1.514210258
21,4.1,Meal ,motorcycle ,18,2.933624887
31,4.9,Meal ,motorcycle ,39,7.798885715
22,4.8,Drinks ,electric_scooter ,15,2.982964018
39,4.5,Drinks ,scooter ,27,4.679570128
30,4.7,Meal ,scooter ,28,4.543491979
34,5,Snack ,motorcycle ,18,3.044299636
20,5,Buffet ,motorcycle ,26,4.668568873
32,4.7,Buffet ,motorcycle ,31,4.679379826
31,4.7,Meal ,motorcycle ,34,6.087998219
29,4.6,Buffet ,motorcycle ,19,3.044298058
32,4.6,Meal ,motorcycle ,23,3.063903982
29,4.8,Buffet ,scooter ,23,4.542926772
26,4.4,Meal ,motorcycle ,25,2.940826977
29,4.6,Snack ,motorcycle ,23,3.067918717
38,4.7,Drinks ,motorcycle ,29,3.108569947
37,4.7,Drinks ,motorcycle ,28,4.545407588
27,4.2,Drinks ,motorcycle ,53,7.657258411
29,4.6,Snack ,motorcycle ,17,3.067441858
29,4.7,Drinks ,scooter ,14,1.511075354
31,4.6,Drinks ,scooter ,28,3.044299636
32,4.6,Snack ,motorcycle ,26,3.044299636
26,4.4,Drinks ,motorcycle ,31,3.148590641
26,3.9,Buffet ,motorcycle ,53,7.781326098
23,4.6,Meal ,scooter ,24,3.061999972
29,4.9,Drinks ,motorcycle ,27,4.662344747
34,4.7,Snack ,scooter ,28,2.982834684
29,4.9,Meal ,scooter ,31,4.542988831
32,4.4,Buffet ,motorcycle ,24,3.028385042
33,4,Snack ,scooter ,34,5.96548332
38,4.3,Meal ,electric_scooter ,31,4.595107231
35,4.7,Snack ,electric_scooter ,31,4.722885901
30,5,Snack ,scooter ,19,2.987848705
30,5,Drinks ,motorcycle ,21,3.119663759
25,4.9,Snack ,scooter ,16,2.982834684
36,4.8,Snack ,motorcycle ,11,1.514359857
22,3.7,Buffet ,motorcycle ,47,5.998877329
34,4.1,Buffet ,motorcycle ,25,3.076865206
39,4.5,Meal ,motorcycle ,28,3.077007069
29,4.8,Snack ,motorcycle ,11,1.554439543
31,4.7,Drinks ,motorcycle ,24,4.66864342
26,4.7,Drinks ,scooter ,29,4.662376883
25,4.6,Buffet ,scooter ,19,3.148590641
29,4.6,Drinks ,motorcycle ,23,3.107913086
31,4.8,Snack ,scooter ,10,1.574295332
23,4.9,Buffet ,motorcycle ,13,1.556166293
20,3.9,Drinks ,motorcycle ,53,6.216044948
31,4.4,Snack ,motorcycle ,33,6.126722384
37,4.7,Snack ,motorcycle ,27,4.584143727
28,4.6,Snack ,motorcycle ,32,6.060442165
37,4.7,Meal ,scooter ,23,4.594976295
26,4.9,Meal ,motorcycle ,36,4.722885901
29,4.6,Drinks ,motorcycle ,25,3.022208574
25,4.7,Buffet ,scooter ,17,3.067967648
20,4.5,Meal ,scooter ,10,1.554436261
29,4.6,Snack ,electric_scooter ,37,6.239171391
31,4.9,Drinks ,scooter ,15,1.556247741
33,4.7,Drinks ,motorcycle ,30,4.662890326
33,4.7,Buffet ,scooter ,26,4.663473853
37,4.9,Snack ,motorcycle ,49,5.959629149
30,4.3,Buffet ,motorcycle ,49,8.948190312
26,4.8,Drinks ,scooter ,22,3.032918406
36,4.2,Snack ,motorcycle ,32,6.154080804
30,4.8,Snack ,motorcycle ,21,3.043947623
34,4.6,Meal ,scooter ,34,5.96548332
20,4.8,Meal ,motorcycle ,29,4.722885901
27,4.8,Snack ,motorcycle ,24,3.119637828
37,4.8,Meal ,motorcycle ,29,4.533234659
20,4.8,Meal ,scooter ,27,3.077076845
33,4.4,Buffet ,motorcycle ,33,6.153924855
22,4.3,Meal ,motorcycle ,26,3.108164337
30,4.8,Buffet ,motorcycle ,20,3.062377377
38,4.6,Meal ,motorcycle ,26,3.044196603
34,5,Meal ,motorcycle ,30,4.668411656
29,4.6,Snack ,scooter ,15,1.511172734
20,4.8,Meal ,scooter ,17,3.044047847
22,4,Meal ,motorcycle ,29,4.549302414
23,4.9,Buffet ,motorcycle ,29,4.549358118
23,4.1,Drinks ,motorcycle ,48,6.29718109
24,4.7,Drinks ,motorcycle ,25,4.566261891
35,5,Drinks ,electric_scooter ,11,1.511131186
34,4.9,Snack ,motorcycle ,29,3.063361163
31,4.9,Buffet ,scooter ,10,1.534067725
31,4.8,Snack ,motorcycle ,29,4.481929749
29,4.1,Snack ,motorcycle ,43,5.965693808
31,4.7,Drinks ,motorcycle ,44,6.215976648
37,4.7,Snack ,electric_scooter ,27,4.679555177
33,4.2,Buffet ,scooter ,33,4.469830527
36,4.9,Drinks ,motorcycle ,24,4.668534843
39,4.5,Drinks ,scooter ,22,3.108834265
38,4.6,Snack ,motorcycle ,29,4.602101283
22,4.7,Snack ,motorcycle ,39,4.663227354
39,4.1,Drinks ,electric_scooter ,33,4.679420531
24,4.8,Snack ,scooter ,28,4.679409682
31,4.2,Meal ,motorcycle ,43,6.21644128
33,4.8,Meal ,motorcycle ,29,4.61557052
29,4.9,Snack ,motorcycle ,23,3.067920043
25,4.7,Meal ,motorcycle ,12,1.574295332
26,5,Meal ,motorcycle ,32,6.123239004
27,4.9,Meal ,scooter ,12,1.531512683
20,4.7,Snack ,scooter ,34,4.593500269
20,4.7,Buffet ,motorcycle ,10,1.559831935
36,4.1,Drinks ,scooter ,32,6.135669909
37,4.7,Drinks ,motorcycle ,46,6.056696871
34,4,Meal ,motorcycle ,49,9.230112118
39,4.6,Snack ,motorcycle ,34,6.239171391
34,4.4,Buffet ,motorcycle ,29,4.594406905
20,4.9,Buffet ,scooter ,26,3.077131226
33,4.1,Snack ,motorcycle ,47,7.581890169
38,4,Buffet ,motorcycle ,26,3.067699762
21,4.2,Snack ,motorcycle ,40,7.661082762
28,5,Meal ,electric_scooter ,21,3.077225949
20,4.8,Drinks ,scooter ,23,3.076865206
26,4.9,Snack ,motorcycle ,21,3.044073051
29,4.6,Drinks ,motorcycle ,33,4.594265457
38,4.3,Buffet ,motorcycle ,28,3.0770601
32,4.9,Meal ,scooter ,28,4.565843137
31,4.6,Meal ,motorcycle ,29,4.722885901
32,4.2,Buffet ,motorcycle ,24,3.022210253
32,4.9,Snack ,scooter ,30,5.967022481
31,4.9,Meal ,motorcycle ,24,3.0770601
33,4.8,Buffet ,motorcycle ,20,3.112617367
39,4.1,Meal ,motorcycle ,30,3.063986309
25,4.7,Snack ,motorcycle ,11,1.516442184
37,4.3,Meal ,motorcycle ,38,6.056811036
35,4.9,Snack ,scooter ,28,4.615199913
33,4.1,Buffet ,motorcycle ,26,3.108049708
36,4,Buffet ,motorcycle ,43,7.570743557
26,4.2,Buffet ,motorcycle ,18,3.044222461
37,4.5,Drinks ,motorcycle ,53,10.26598098
20,4.9,Meal ,electric_scooter ,16,3.067831711
20,4.7,Buffet ,scooter ,29,4.595107231
36,4.8,Snack ,electric_scooter ,27,4.662376819
36,4.5,Drinks ,scooter ,15,1.522172947
31,4.8,Drinks ,scooter ,35,4.594265457
21,4.8,Drinks ,motorcycle ,10,1.531539118
24,4.7,Meal ,scooter ,24,4.594640792
22,4.9,Drinks ,motorcycle ,15,1.554309655
38,4.6,Meal ,motorcycle ,49,7.351353616
26,4.6,Snack ,scooter ,24,4.595107231
39,4.9,Meal ,motorcycle ,18,2.984557512
20,4.9,Buffet ,motorcycle ,11,1.554147295
30,4.7,Meal ,motorcycle ,23,3.108277335
33,4.6,Buffet ,motorcycle ,29,4.662079743
34,4.9,Buffet ,scooter ,25,4.593461072
36,4.8,Snack ,electric_scooter ,34,6.153128879
38,4.9,Drinks ,motorcycle ,28,4.61555495
22,4.9,Buffet ,scooter ,24,4.722885901
34,4.1,Drinks ,motorcycle ,38,6.29718109
24,4.5,Buffet ,scooter ,13,1.531083837
28,5,Buffet ,scooter ,16,3.077131226
34,4.8,Snack ,scooter ,18,3.077215492
35,4.8,Drinks ,motorcycle ,17,3.067943435
25,4.6,Drinks ,motorcycle ,24,4.549318608
24,4.5,Drinks ,motorcycle ,25,2.999599033
34,4.1,Drinks ,motorcycle ,38,4.66281506
27,4.5,Buffet ,scooter ,19,3.119946537
29,4.6,Snack ,electric_scooter ,29,4.400333923
34,4.6,Snack ,motorcycle ,22,2.987854035
32,4.2,Drinks ,motorcycle ,31,6.043372656
31,5,Buffet ,scooter ,25,3.068060687
26,5,Snack ,motorcycle ,24,4.722885901
33,4.7,Drinks ,motorcycle ,16,3.119779022
31,4.8,Snack ,motorcycle ,22,3.108277335
39,4.7,Meal ,motorcycle ,24,4.722885901
28,4.6,Drinks ,scooter ,24,4.593119762
35,4.7,Drinks ,scooter ,27,4.594265457
38,4.8,Buffet ,electric_scooter ,15,2.987855907
32,4.8,Snack ,motorcycle ,26,4.687100033
31,4.8,Snack ,motorcycle ,15,2.983133949
28,4.8,Snack ,scooter ,26,3.148590641
20,4.4,Snack ,scooter ,32,4.663205803
32,4.7,Snack ,motorcycle ,20,2.982837741
33,5,Drinks ,electric_scooter ,28,4.601847925
27,4.5,Drinks ,motorcycle ,12,1.514294553
28,4,Drinks ,motorcycle ,36,4.636879931
38,4.2,Meal ,motorcycle ,21,3.112608278
26,3.7,Snack ,motorcycle ,51,6.29718109
33,4.5,Snack ,scooter ,26,4.595790717
39,4.8,Meal ,scooter ,15,1.514548188
26,4.6,Drinks ,motorcycle ,19,3.108110003
34,4.9,Meal ,scooter ,15,1.533992975
23,4.6,Drinks ,scooter ,28,4.593119762
29,4.6,Meal ,motorcycle ,24,3.063448433
33,4.8,Drinks ,scooter ,28,4.543024394
21,4.9,Buffet ,motorcycle ,17,3.028369535
28,4.7,Buffet ,electric_scooter ,14,1.559844895
20,4.6,Buffet ,motorcycle ,29,4.66284319
35,4.6,Snack ,scooter ,33,6.217102469
25,4.6,Snack ,motorcycle ,28,4.533234659
37,4.8,Buffet ,scooter ,27,3.119618007
33,4.6,Buffet ,scooter ,24,4.565892726
39,4.7,Buffet ,motorcycle ,31,5.966942053
29,4.9,Buffet ,motorcycle ,17,2.982858805
29,4.7,Drinks ,motorcycle ,13,1.522135185
37,4.8,Snack ,electric_scooter ,16,2.983088407
32,4.2,Meal ,motorcycle ,46,5.975283185
34,4.8,Snack ,motorcycle ,28,4.663205803
21,4.6,Drinks ,motorcycle ,10,1.533556647
34,4.9,Meal ,motorcycle ,29,4.662079743
29,4.6,Drinks ,electric_scooter ,18,3.022206354
32,4.5,Buffet ,scooter ,19,3.077225949
32,5,Buffet ,scooter ,16,3.030485572
31,4,Meal ,motorcycle ,38,7.554814821
25,4.1,Buffet ,scooter ,31,4.549176138
37,4.7,Drinks ,motorcycle ,25,3.108049708
37,4.6,Meal ,scooter ,30,4.661823528
33,4.2,Meal ,motorcycle ,39,4.474627889
28,4.9,Drinks ,motorcycle ,34,6.22481685
37,5,Buffet ,scooter ,34,6.216488833
30,4.8,Drinks ,motorcycle ,27,4.662872593
31,4.7,Meal ,motorcycle ,35,6.239354835
28,4.6,Drinks ,motorcycle ,19,3.112466479
36,4.9,Meal ,motorcycle ,17,3.062790652
33,4.2,Meal ,motorcycle ,31,4.595914236
39,4.7,Buffet ,motorcycle ,20,3.032834237
25,4.9,Buffet ,electric_scooter ,27,3.148590641
35,4.1,Snack ,scooter ,38,7.570743557
37,4.5,Snack ,electric_scooter ,23,3.148590641
25,4.8,Buffet ,motorcycle ,16,2.982337376
32,4.3,Meal ,electric_scooter ,39,4.722885901
25,4.6,Buffet ,motorcycle ,17,3.091251649
33,4.9,Snack ,motorcycle ,24,4.474161451
24,4.6,Drinks ,motorcycle ,27,3.022043895
24,4.8,Meal ,scooter ,10,1.491514206
30,4.2,Meal ,motorcycle ,23,2.940676443
22,4.9,Snack ,motorcycle ,24,4.542501073
29,4.6,Drinks ,motorcycle ,37,5.880769458
20,4.6,Snack ,electric_scooter ,14,1.574295332
36,4.9,Drinks ,motorcycle ,25,4.566261891
28,4.7,Snack ,scooter ,28,4.722885901
37,4.8,Snack ,motorcycle ,46,4.6623701
21,4.5,Buffet ,electric_scooter ,10,1.545691981
36,5,Meal ,motorcycle ,38,6.065641175
35,4.9,Snack ,motorcycle ,29,4.469088191
30,5,Meal ,motorcycle ,22,3.108033876
30,5,Snack ,scooter ,34,6.216206072
33,4.6,Snack ,motorcycle ,26,4.566221875
36,5,Drinks ,motorcycle ,33,5.965693808
29,4.6,Meal ,scooter ,15,1.533945641
38,4.7,Buffet ,scooter ,27,4.663205803
39,5,Meal ,motorcycle ,12,1.491511463
34,4.7,Meal ,electric_scooter ,29,3.063448433
29,4.6,Buffet ,motorcycle ,27,4.56603773
31,4.8,Snack ,motorcycle ,22,2.999598495
36,4.2,Snack ,motorcycle ,24,3.028734743
29,4.6,Buffet ,electric_scooter ,22,3.029486129
21,4.8,Buffet ,motorcycle ,17,3.067831711
34,4.5,Meal ,motorcycle ,30,4.722885901
28,4.9,Snack ,motorcycle ,27,2.984557512
33,4.6,Snack ,scooter ,25,4.566261891
33,4.6,Buffet ,scooter ,24,3.067699762
26,4.6,Drinks ,scooter ,13,1.574295332
23,4.1,Meal ,motorcycle ,43,7.570963036
31,4.8,Buffet ,motorcycle ,47,7.64003637
27,5,Snack ,scooter ,23,4.474613137
23,4.5,Snack ,scooter ,17,3.108747506
22,5,Snack ,motorcycle ,37,6.043956234
34,4.7,Snack ,motorcycle ,27,3.067768443
26,4.9,Snack ,scooter ,17,3.062377377
30,4.7,Meal ,motorcycle ,41,4.687036025
38,4.8,Drinks ,scooter ,28,3.108281812
33,4.8,Buffet ,electric_scooter ,29,4.474161451
32,4.6,Snack ,electric_scooter ,27,3.119946537
38,4.6,Meal ,motorcycle ,16,3.062395371
37,4.1,Buffet ,motorcycle ,43,7.692164227
30,4.9,Buffet ,motorcycle ,26,2.982936544
38,4.8,Buffet ,motorcycle ,18,3.112466479
33,5,Meal ,electric_scooter ,26,2.983133949
27,5,Drinks ,motorcycle ,10,1.574295332
36,4.2,Buffet ,scooter ,33,6.044204136
26,5,Snack ,scooter ,16,2.98293768
29,4.6,Drinks ,motorcycle ,35,4.47420036
33,4.8,Meal ,motorcycle ,27,4.545407451
37,5,Meal ,motorcycle ,27,3.032918406
30,4.9,Drinks ,motorcycle ,28,3.112457969
20,4.7,Meal ,electric_scooter ,17,3.077215492
32,4.3,Drinks ,motorcycle ,33,6.065706579
33,4.9,Buffet ,motorcycle ,24,3.148590641
26,4.8,Meal ,motorcycle ,10,1.538513333
33,4.7,Buffet ,motorcycle ,29,3.067918717
32,4.8,Snack ,scooter ,28,4.67941069
36,4.3,Snack ,scooter ,32,6.112071966
24,4.7,Snack ,scooter ,22,3.061999972
29,4.6,Buffet ,motorcycle ,48,9.326067759
26,4.6,Meal ,motorcycle ,19,3.064563195
29,4.9,Drinks ,electric_scooter ,14,1.511075354
30,4.9,Snack ,motorcycle ,25,4.542730786
36,4.9,Drinks ,scooter ,23,3.108049708
23,4.3,Snack ,motorcycle ,23,3.119713778
34,4.8,Meal ,scooter ,25,2.982840586
32,4.8,Meal ,motorcycle ,29,4.722885901
33,4.1,Drinks ,motorcycle ,39,6.23913426
29,4.6,Snack ,motorcycle ,29,3.091471684
29,4.9,Meal ,scooter ,30,4.474358765
29,4.9,Drinks ,motorcycle ,18,3.108608356
30,4.6,Buffet ,motorcycle ,37,6.216154994
30,4.6,Drinks ,scooter ,19,3.056141114
32,4.9,Meal ,motorcycle ,20,3.077061635
29,4.6,Buffet ,motorcycle ,27,4.566261891
29,4.6,Snack ,motorcycle ,24,4.722885901
26,4.7,Snack ,scooter ,18,3.063034542
34,4.2,Meal ,motorcycle ,37,4.469736514
25,5,Snack ,motorcycle ,12,1.55982928
